x1,x2,objective
0.114652,0.865708,-0.050000
0.114652,0.865708,-0.050000
0.114652,0.865708,-0.050000
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.004634,0.774910,-0.052632
0.817303,0.868695,-0.015385
0.817303,0.868695,-0.015385
0.878601,0.781825,-0.016129
0.827520,0.738390,-0.017241
0.827520,0.738390,-0.017241
0.817303,0.521217,-0.018519
0.689600,0.586369,-0.022727
0.689600,0.586369,-0.022727
0.689600,0.586369,-0.022727
0.644265,0.665094,-0.025641
0.644265,0.665094,-0.025641
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.430042,0.802185,-0.040000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.084436,0.399783,-0.000000
0.259870,0.800068,-0.047619
0.259870,0.800068,-0.047619
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.272864,0.760065,-0.050000
0.431414,0.910648,-0.032258
0.431414,0.910648,-0.032258
0.463770,0.819583,-0.037037
0.436807,0.774050,-0.040000
0.436807,0.774050,-0.040000
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.442199,0.637453,-0.043478
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.181847,0.263803,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.145539,0.136069,-0.000000
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.869292,0.579705,-0.017857
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.549860,0.144955,-0.000000
0.853031,0.622055,-0.017857
0.853031,0.622055,-0.017857
0.853031,0.622055,-0.017857
0.789054,0.606504,-0.018868
0.789054,0.606504,-0.018868
0.701085,0.616223,-0.021277
0.603786,0.566653,-0.025641
0.379199,0.561308,-0.050000
0.379199,0.561308,-0.050000
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.057313,0.506392,-0.052632
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.350952,0.513250,-0.050000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.401808,0.075967,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.239916,0.123319,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.183908,0.239953,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.417267,0.049654,-0.000000
0.902716,0.944787,-0.012658
0.902716,0.944787,-0.012658
0.970420,0.850308,-0.014085
0.914000,0.803069,-0.015385
0.981704,0.708590,-0.015873
0.902716,0.566872,-0.017241
0.902716,0.566872,-0.017241
0.782824,0.513728,-0.019231
0.782824,0.513728,-0.019231
0.782824,0.513728,-0.019231
0.664960,0.514835,-0.025000
0.664960,0.514835,-0.025000
0.664960,0.514835,-0.025000
0.570209,0.542861,-0.027027
0.334863,0.522459,-0.050000
0.334863,0.522459,-0.050000
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.004766,0.530082,-0.052632
0.490864,0.489253,-0.000000
0.490864,0.513715,-0.037037
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.466321,0.513715,-0.043478
0.337719,0.900054,-0.038462
0.337719,0.900054,-0.038462
0.363048,0.810048,-0.041667
0.363048,0.810048,-0.041667
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.388377,0.630038,-0.045455
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.369247,0.111203,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.780252,0.389739,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.241691,0.403912,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.096455,0.131973,-0.000000
0.942051,0.956135,-0.012048
0.942051,0.956135,-0.012048
0.989153,0.908328,-0.012821
0.918499,0.884424,-0.013889
0.977377,0.776859,-0.014925
0.865509,0.675270,-0.017544
0.865509,0.675270,-0.017544
0.865509,0.675270,-0.017544
0.853733,0.543802,-0.017857
0.730089,0.693198,-0.019608
0.644716,0.504959,-0.026316
0.354741,0.709631,-0.047619
0.269368,0.521392,-0.050000
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
-0.020607,0.726065,-0.052632
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.575209,0.059780,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.234780,0.353159,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.821194,0.015403,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.043024,0.168990,-0.000000
0.649115,0.731722,-0.023810
0.649115,0.731722,-0.023810
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.616660,0.768309,-0.024390
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.647746,0.450924,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.547009,0.296321,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.744693,0.188955,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.686775,0.183511,-0.000000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.368485,0.625619,-0.050000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.780227,0.081126,-0.000000
0.929386,0.775713,-0.015873
0.929386,0.775713,-0.015873
0.929386,0.775713,-0.015873
0.859682,0.756320,-0.016949
0.859682,0.756320,-0.016949
0.789978,0.659356,-0.017857
0.662188,0.688445,-0.023810
0.458884,0.509061,-0.043478
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.331094,0.538151,-0.050000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.486792,0.435859,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.446784,0.306349,-0.000000
0.508509,0.510772,-0.028571
0.508509,0.510772,-0.028571
0.508509,0.510772,-0.028571
0.521221,0.498002,-0.040000
0.508509,0.498002,-0.041667
0.508509,0.498002,-0.041667
0.508509,0.498002,-0.041667
0.508509,0.498002,-0.041667
0.510892,0.496406,-0.043478
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.507714,0.496406,-0.047619
0.817628,0.794831,-0.016949
0.817628,0.794831,-0.016949
0.817628,0.794831,-0.016949
0.797187,0.735219,-0.017544
0.705204,0.784896,-0.019608
0.618331,0.690510,-0.025641
0.390928,0.742671,-0.040000
0.304055,0.648284,-0.050000
0.304055,0.648284,-0.050000
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
-0.010220,0.606059,-0.052632
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.644318,0.378609,-0.000000
0.811580,0.532826,-0.018519
0.811580,0.532826,-0.018519
0.730422,0.572788,-0.020000
0.689843,0.539486,-0.022727
0.507238,0.602759,-0.027778
0.334777,0.567792,-0.050000
0.334777,0.567792,-0.050000
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
-0.020290,0.596099,-0.052632
0.350727,0.939002,-0.032258
0.350727,0.939002,-0.032258
0.377032,0.845101,-0.038462
0.355111,0.798151,-0.041667
0.396760,0.586876,-0.045455
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.374840,0.539926,-0.050000
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.875943,0.550156,-0.017857
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.622475,0.587045,-0.025641
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.207742,0.301246,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.470923,0.230488,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.844309,0.194764,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.225922,0.170708,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.227664,0.435699,-0.000000
0.311102,0.923380,-0.035714
0.311102,0.923380,-0.035714
0.334435,0.831042,-0.041667
0.314991,0.784873,-0.045455
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.338324,0.692535,-0.050000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.430207,0.184816,-0.000000
0.904881,0.979748,-0.011111
0.904881,0.979748,-0.011111
0.972747,0.881774,-0.013333
0.916192,0.832786,-0.015385
0.984058,0.734811,-0.015873
0.904881,0.587849,-0.017241
0.904881,0.587849,-0.017241
0.784701,0.532738,-0.018868
0.784701,0.532738,-0.018868
0.784701,0.532738,-0.018868
0.666554,0.533886,-0.025000
0.666554,0.533886,-0.025000
0.655354,0.496476,-0.034483
0.537207,0.497624,-0.040000
0.537207,0.497624,-0.040000
0.537207,0.497624,-0.040000
0.537207,0.497624,-0.040000
0.537207,0.497624,-0.040000
0.537207,0.497624,-0.040000
0.564547,0.496186,-0.041667
0.460071,0.496615,-0.090909
0.460071,0.496615,-0.090909
0.460071,0.496615,-0.090909
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.407832,0.496830,-0.125000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.438870,0.111119,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.258065,0.408720,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.594896,0.262212,-0.000000
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.602843,0.711216,-0.025641
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.221747,0.117418,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.296676,0.318778,-0.000000
0.424167,0.507858,-0.045455
0.424167,0.507858,-0.045455
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.381750,0.545948,-0.050000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.085516,0.262482,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.801015,0.029220,-0.000000
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.928854,0.730331,-0.016667
0.488609,0.578525,-0.037037
0.488609,0.578525,-0.037037
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.464179,0.607451,-0.043478
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.237284,0.458849,-0.000000
0.963089,0.546806,-0.016949
0.963089,0.546806,-0.016949
0.866780,0.587816,-0.017857
0.866780,0.587816,-0.017857
0.674162,0.628827,-0.022727
0.674162,0.628827,-0.022727
0.288927,0.751858,-0.050000
0.288927,0.751858,-0.050000
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
-0.096309,0.847549,-0.052632
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
0.521136,0.231594,-0.000000
